participant_id	input_dna_concentration	input_dna_volumne	mass_dna	batch	reads_raw_total	coverage_raw_reads	reads_collapsed_total	reads_collapsed_duplex	reads_collapsed_non_duplex	coverage_collapsed_reads	fragments_total	coverage_fragments
ccga_6195	14.91	5.03	74.99730000000001	HF57WCCXY	1877110010	98566.89	88186224	24601183	63438955	3248.68	44100708	3247.587
ccga_6199	16.75	4.48	75.04	HFYN5CCXY	1879935394	86948.48	124593710	48350092	75639336	4382.57	62304136	4380.771
ccga_62	15.07	4.98	75.04860000000001	H3TKNCCXY	2505043400	129464.1	111309230	35929779	75160580	4024.349	55664506	4022.924
ccga_6201	14.4	5.21	75.024	H7757CCXY	1779146446	92884.91	96397638	27221459	68969740	3492.541	48207895	3491.294
ccga_6203	11.18	6.71	75.0178	HFYNCCCXY	1965204750	96676.91	134632966	46011838	88237690	4733.218	67329204	4731.152
ccga_6212	14.43	5.2	75.036	H5W3FCCXY	1916670096	101304.2	91698380	24071453	67461531	3287.979	45858657	3286.593
ccga_6217	9.93	7.55	74.97149999999999	H77GMCCXY	2051484330	105282.2	117117276	37052915	79837464	4148.739	58571139	4146.932
ccga_6221	9.06	8.28	75.0168	H5W7KCCXY	1858398074	92214.72	126713376	35998266	90387309	4599.628	63368708	4597.725
ccga_6222	14.25	5.26	74.955	HCMMLCCXY	2036271092	106924.5	91678932	24230071	67281609	3363.65	45847501	3362.27
ccga_6226	15.67	4.79	75.0593	H77FNCCXY	1744962528	84006.18	95703020	34169025	61314123	3371.363	47860998	3370.033
ccga_6249	2.25	33.33	74.99249999999999	H5VK3CCXY	1997354256	99822.91	86570672	32134122	54292723	3064.564	43293231	3063.526
ccga_6251	17.61	4.26	75.01859999999999	HCN3KCCXY	1954054478	101370.5	98347500	31961134	66195126	3561.722	49186151	3560.265
ccga_6258	14.86	5.05	75.04299999999999	HFY7WCCXY	2092634792	102028.6	117937688	45765425	71817135	4100.118	58977112	4098.63
ccga_6270	12.9	5.81	74.949	H777GCCXY	2012412438	101745.7	108806740	33741141	74864853	3931.571	54413763	3930.159
ccga_6272	15.21	4.93	74.9853	HFY2TCCXY	1926998472	94228.54	120328158	49468112	70359727	4131.615	60172198	4129.562
ccga_6274	11.07	6.78	75.05460000000001	HCN2MCCXY	2040397312	101139.5	103425510	31882156	71378258	3719.845	51723853	3718.444
ccga_6287	14.7	5.1	74.96999999999998	HCN2MCCXY	2118894190	106182.3	112957768	38221063	74551006	4064.727	56491665	4063.218
ccga_6289	15.68	4.78	74.9504	H5WKNCCXY	1948908268	94892.79	97745832	29957927	67618275	3539.856	48884908	3538.488
ccga_6299	14.44	5.19	74.9436	HCLMKCCXY	2608917548	135232.9	93272474	25389360	67752904	3363.519	46647116	3362.093
ccga_63	14.19	5.29	75.0651	HKW7KALXX	2034357710	101847.7	109486750	35120974	74096280	3915.735	54755279	3913.66
ccga_630	14.87	5.04	74.9448	HCNFFCCXY	1691712710	85639.93	100455910	32549050	67678186	3677.477	50238179	3675.492
ccga_6307	14.37	5.22	75.0114	HCLKTCCXY	1976222054	96046.77	107404370	37465824	69722938	3862.246	53711187	3860.76
ccga_6342	17.77	4.22	74.98939999999999	H5VVLCCXY	2148310752	111829.5	115957808	39080056	76601576	4167.968	57990650	4166.108
ccga_6343	15.78	4.75	74.955	HF22YCCXY	2046943140	106770.4	94420690	25643391	68637688	3495.747	47218185	3494.67
ccga_6367	15.02	4.99	74.9498	H5V52CCXY	1870254150	96095.5	104970640	36117827	68658969	3758.977	52497151	3757.602
ccga_637	16.49	4.55	75.02949999999998	H77GCCCXY	2820910154	146998.7	92883672	24688817	68049960	3424.973	46451598	3423.684
ccga_6385	11.57	6.48	74.9736	H5WGYCCXY	2121383948	109168.4	112866104	35410344	77172950	3996.5	56441702	3994.975
ccga_6391	7.03	10.67	75.01010000000001	H77GWCCXY	1973428466	99131.78	125474994	38374577	86872753	4497.363	62750035	4495.611
ccga_6396	13.99	5.36	74.9864	HF23FCCXY	1973970872	99629.84	79336910	19192017	60042859	2975.411	39674435	2974.57
ccga_640	14.44	5.19	74.9436	H5Y2CCCXY	2083234698	106376.6	108109432	35051379	72806399	3881.117	54065990	3878.935
ccga_641	12.86	5.83	74.9738	H3KK3CCXY	1808924974	93503.6	113461010	33512097	79679929	4079.839	56745844	4077.992
ccga_6414	16.95	4.42	74.919	H5VK3CCXY	1932610060	95406.81	98728348	31713406	66839207	3578.234	49374647	3576.97
ccga_642	14.22	5.27	74.93939999999999	HKWJTALXX	2591984696	134520.6	109785178	34863462	74750273	4012.273	54903663	4010.672
ccga_6421	14.85	5.05	74.99249999999999	H77GVCCXY	1997004488	99653.78	101029388	34161971	66714081	3624.18	50528164	3622.851
ccga_6422	15.33	4.89	74.96369999999999	HCNWNCCXY	1779183438	90215.79	108284012	34953499	73122558	3933.517	54153462	3931.839
ccga_643	16.89	4.44	74.9916	HKW32ALXX	2638155154	133433.1	113394762	40267153	72882133	4003.593	56710509	4001.914
ccga_6433	15.49	4.84	74.9716	HFYVMCCXY	1876004206	90844.63	130909764	54645349	75845980	4559.341	65466858	4557.621
ccga_644	8.6	8.72	74.992	H2CVKCCXY	1713190040	84918.27	106061256	31413062	74292237	3868.368	53038263	3866.766
ccga_6449	15.38	4.88	75.0544	HCLFWCCXY	2259499054	117765.7	76373922	18723522	57531700	2886.523	38194220	2885.526
ccga_645	11.08	6.77	75.0116	HKWGLALXX	1989481764	102744.1	103508318	30669590	72657907	3764.954	51764260	3763.299
ccga_6450	14.91	5.03	74.99730000000001	HCNNHCCXY	1997900674	104345.4	84550170	23705304	60722096	3144.929	42280871	3143.935
ccga_6454	12.29	6.1	74.969	H77V3CCXY	1967391588	94871.57	109634620	35626030	73771835	3969.323	54828334	3967.885
ccga_6458	11.07	6.78	75.05460000000001	H77GWCCXY	1980551690	98568.75	121684032	35253110	86211792	4340.143	60853206	4338.396
ccga_6459	13.42	5.59	75.0178	HG2NNCCXY	1983541176	93341.07	134420074	49405343	84650914	4800.683	67222429	4799.145
ccga_6467	17.58	4.27	75.06659999999998	H7C3FCCXY	1609547354	80867.98	95962944	31397854	64342027	3435.638	47991332	3434.242
ccga_6473	13.87	5.41	75.0367	HFY3JCCXY	1961826718	94949.82	131057008	53714322	76897089	4573.515	65540870	4571.63
ccga_648	14.06	5.33	74.9398	HCMTJCCXY	2222092748	112973.8	105595118	33940103	71498727	3741.957	52810459	3740.252
ccga_6484	8.56	8.76	74.9856	HFY2GCCXY	1980949694	100980.6	133438730	50557128	82492125	4582.877	66730434	4580.964
ccga_6487	15.13	4.96	75.04480000000001	H7CCJCCXY	1963120948	100954.9	105168848	35537834	69355058	3776.642	52595055	3775.107
ccga_6494	14.86	5.05	75.04299999999999	HF5C3CCXY	2032747886	107542.1	86046058	23691664	62229367	3150.601	43031347	3149.472
ccga_6495	11.59	6.47	74.98729999999999	H5WKLCCXY	2063250728	103902.7	113197530	36425761	76611470	3957.682	56614718	3955.991
ccga_6506	14.43	5.2	75.036	HCNGCCCXY	2058859408	108110.7	109290226	36945340	72106968	3848.392	54654156	3846.811
ccga_6507	13.23	5.67	75.0141	H777VCCXY	1960061816	93883.85	112608524	37306297	75018754	3971.839	56314846	3970.327
ccga_6514	15.46	4.85	74.981	HCMJJCCXY	2038326188	107078.9	95216584	25369816	69712542	3489.779	47619914	3488.507
ccga_6516	16.73	4.48	74.95040000000002	H777VCCXY	2026092258	101380	108273700	36542838	71520300	3899.849	54149457	3898.434
ccga_6521	18.28	4.1	74.948	H77FJCCXY	2136311946	112146.5	110762556	36244108	74205606	3933.707	55390309	3929.988
ccga_6531	14.13	5.31	75.0303	HCLJYCCXY	1982292114	97955.18	96112428	26798699	69151714	3464.553	48066605	3462.739
ccga_654	14.15	5.3	74.995	H3WKMCCXY	1938278396	98595.01	114782954	37987971	76577112	4086.565	57405251	4084.817
ccga_6545	12.65	5.93	75.0145	HCN3HCCXY	2127423100	110731.3	105102782	34543988	70401649	3745.61	52563574	3743.981
ccga_6553	13.89	5.4	75.00600000000001	HCMJJCCXY	1872987852	97096.97	101306594	26397862	74769109	3645.819	50665095	3644.454
ccga_6556	14.83	5.06	75.0398	H73FJCCXY	1859881412	95087.09	106770936	34818540	71747944	3861.532	53396100	3860.077
ccga_6570	13.77	5.45	75.0465	HF23FCCXY	2212276272	111168.5	107068694	32400033	74533201	3902.428	53544559	3901.248
ccga_658	13.3	5.64	75.012	H77F3CCXY	2082724392	108099.2	110878964	33880398	76780246	3985.422	55451359	3983.594
ccga_6587	16.52	4.54	75.0008	HCLTFCCXY	1989678324	103483.8	98174828	30081785	67924904	3586.076	49095937	3584.733
ccga_6592	26.54	2.83	75.1082	HCLNGCCXY	1994320136	95441.94	99526288	35967980	63334303	3707.276	49771274	3706.092
ccga_66	13.16	5.7	75.012	HLC27ALXX	2051309120	103775.9	100151236	28771873	71207571	3665.985	50087140	3664.432
ccga_6601	13.41	5.59	74.9619	H77K2CCXY	2127607434	111495.6	114494636	38137269	76106769	4100.971	57259074	4099.39
ccga_6603	11.84	6.33	74.9472	H777JCCXY	1884521290	88153.98	118977002	41831007	76847943	4211.44	59502588	4209.458
ccga_6615	15.88	4.72	74.9536	HCNGHCCXY	2185133822	109584.2	82192964	21481820	60591267	3090.217	41104665	3089.199
ccga_6620	14.5	5.17	74.965	H73FJCCXY	2168651880	113416.9	107447756	37122036	70090060	3843.207	53734368	3841.712
ccga_6628	13.93	5.38	74.9434	H5W5KCCXY	2161648498	105143.7	108033788	32660243	75191090	3956.619	54028442	3955.213
ccga_6631	13.94	5.38	74.99719999999999	HG2NNCCXY	1912258876	89926.46	124893494	45216582	79313778	4433.969	62458564	4432.446
ccga_664	14.88	5.04	74.99520000000001	HLC7CALXX	2662020740	138585.2	93418972	25520436	67747632	3448.343	46718023	3447.127
ccga_666	14.31	5.24	74.98440000000001	H22NTCCXY	1598971698	83781.34	95412804	26864306	68350953	3510.444	47714944	3509.115
ccga_667	15.38	4.88	75.0544	H227FCCXY	2032675102	103919.6	117557764	39868292	77293076	4223.066	58791253	4221.291
ccga_6680	12.89	5.82	75.0198	H5WYNCCXY	1490125710	72614.28	91959350	25465318	66315427	3303.707	45987407	3302.382
ccga_6683	14.76	5.08	74.9808	HF7WJCCXY	1827157990	95981.44	99133934	32024327	66946022	3588.182	49576557	3586.945
ccga_669	13.02	5.76	74.9952	H2CL5CCXY	2712407546	142047.2	100976714	29498634	71324774	3676.92	50497947	3675.671
ccga_6694	14.88	5.04	74.99520000000001	HFYWJCCXY	1953643722	87908.27	125179758	54233708	70184506	4319.369	62593196	4317.634
ccga_6697	16.03	4.68	75.0204	HCNGHCCXY	2040393362	100340.4	89730826	25602317	63976802	3349.575	44875580	3348.385
ccga_67	12.38	6.06	75.0228	H2HGYCCXY	2048650692	105865.7	114189420	35053015	78947116	4084.455	57109214	4082.806
ccga_670	14.22	5.27	74.93939999999999	H2252CCXY	2522668650	129229	120745680	38233471	82263616	4360.294	60385500	4358.402
ccga_6700	14.37	5.22	75.0114	H7C23CCXY	1871933794	93124.05	89701426	24652528	64825046	3242.881	44857836	3241.779
ccga_6701	14.07	5.33	74.9931	HCLKTCCXY	2068756508	104387	104748490	36740246	67833065	3767.524	52384529	3766.11
ccga_6705	13.11	5.72	74.9892	HFYNCCCXY	1922904380	98209.62	120093816	38541642	81262814	4274.229	60059422	4272.474
ccga_6706	15.55	4.82	74.95100000000001	HFY2VCCXY	1964703120	93368.08	129645168	47326510	82050393	4575.88	64834495	4574.323
ccga_6717	12.05	6.22	74.95100000000001	HFWVFCCXY	2062517480	104129.8	109175620	38627808	70289949	3856.406	54597135	3855.002
ccga_6720	11.74	6.39	75.01859999999999	HCMTNCCXY	1921333842	91623.95	111911964	33315219	78395865	4080.205	55968410	4078.619
ccga_673	15.72	4.77	74.9844	H577MCCXY	2675436978	137131.3	121053186	40503907	80343128	4367.584	60538202	4366.047
ccga_6739	14.1	5.32	75.012	H77JNCCXY	2113036216	109510.6	103271336	30372189	72720581	3789.242	51649074	3787.762
ccga_6748	12.7	5.91	75.057	H777VCCXY	1985026290	96637.5	104953822	33649929	71093313	3778.449	52490262	3777
ccga_675	14.73	5.09	74.9757	H3WMLCCXY	2038902628	103884.2	107648612	33994579	73427841	3825.14	53837683	3823.416
ccga_6760	13.01	5.76	74.93759999999999	H73JFCCXY	2060000708	109319.9	99668178	26024884	73470796	3632.013	49845048	3630.499
ccga_6764	12.98	5.78	75.0244	HCNVJCCXY	1881746354	90326.33	101166516	31492542	69497991	3629.2	50593632	3627.985
ccga_6774	15.08	4.97	74.9476	HCLKTCCXY	2068817412	104862.6	99158800	32029131	66978458	3584.983	49590411	3583.605
ccga_6775	13.18	5.69	74.9942	HFWTHCCXY	1941859288	98971.09	126450910	48366353	77794297	4433.982	63239005	4432.347
ccga_6776	16.95	4.42	74.919	HCN3HCCXY	1937632084	98199.92	110661204	38547616	71939587	3925.125	55344202	3923.311
ccga_6789	19.64	3.82	75.0248	HF5C3CCXY	1729621940	90200.92	88317248	26212581	61965028	3247.65	44167990	3246.449
ccga_6791	12.22	6.14	75.0308	H72VYCCXY	2030243808	106388.9	118139878	38931902	78807318	4243.287	59080248	4241.636
ccga_6794	13.78	5.44	74.9632	H73HGCCXY	1871271842	89554.15	116035774	38323921	77493872	4186.552	58031692	4185.067
ccga_680	14.58	5.14	74.9412	HKW7NALXX	1768306070	84951.87	100137392	33411831	66472558	3595.317	50079725	3593.594
ccga_6804	14.45	5.19	74.9955	HCN2KCCXY	2187784600	108171.3	97004366	28911034	67933497	3566.459	48509764	3565.246
ccga_6821	12.86	5.83	74.9738	H73KMCCXY	1986607132	92998.94	121714986	43177328	78048249	4306	60866659	4304.309
ccga_6841	12.54	5.98	74.9892	H73KMCCXY	2012712342	99002.83	118819106	41372284	77123341	4240.91	59420894	4239.365
ccga_686	16.98	4.42	75.05160000000001	HF5GHCCXY	1812679662	93132.94	106162808	35513376	70428878	3850.429	53089865	3849.052
ccga_6873	14.42	5.2	74.98400000000001	HFYVMCCXY	1780345794	89557.65	135546746	52802650	82325882	4805.52	67783214	4803.888
ccga_6880	17.31	4.33	74.9523	HF5C3CCXY	2056215652	109451.6	93135200	28040743	64943286	3393.05	46578321	3391.707
ccga_6881	13.19	5.69	75.0511	H77F3CCXY	1776171724	90085.52	114885808	38280778	76359415	4113.761	57455396	4111.773
ccga_6882	11.61	6.46	75.00059999999999	H73HGCCXY	1971794640	97474.33	120430792	39369473	80874371	4348.485	60232436	4346.815
ccga_6884	13.45	5.58	75.051	H73KMCCXY	2111052160	102931	112970586	37345965	75279335	4010.171	56494653	4008.592
ccga_6888	14.39	5.21	74.9719	HF22YCCXY	1888798692	97107.17	99797812	27778638	71866751	3692.031	49907182	3690.825
ccga_689	12.46	6.02	75.00919999999999	H2253CCXY	1833965276	93691.48	104246884	34820238	69171794	3678.233	52131541	3675.828
ccga_6900	16.93	4.43	74.9999	HCYGCCCXY	1812422656	90241.44	92205592	25536240	66489105	3345.527	46111076	3344.269
ccga_6907	14.78	5.07	74.9346	H73FJCCXY	2020430532	103877.5	101958208	32999848	68740644	3687.515	50989303	3686.085
ccga_6909	18.58	4.04	75.0632	HFYN5CCXY	2020385880	98292.02	135011904	54005281	80511727	4733.183	67516394	4731.241
ccga_6910	14.43	5.2	75.036	HCLJYCCXY	1924530082	94593.64	96921710	27770205	68967751	3469.267	48471223	3467.436
ccga_6918	14.14	5.3	74.94200000000001	HCMW3CCXY	2026676354	105240.6	97077512	31412171	65515105	3513.24	48550017	3512.021
ccga_692	20.9	3.59	75.03099999999999	HK5WYALXX	1929788314	96604.55	130799166	44299841	86252155	4706.989	65415929	4705.031
ccga_6925	14.36	5.22	74.9592	HFY37CCXY	1933468400	97925.78	101120922	37478178	63449493	3527.571	50570610	3526.015
ccga_6929	12.86	5.83	74.9738	H77C3CCXY	1770343244	88131.81	115221482	38380128	76635635	4127.652	57623069	4126.254
ccga_6947	14.7	5.1	74.96999999999998	HFWYNCCXY	1837404620	95003.09	96150986	27661261	68254424	3519.856	48082361	3518.447
ccga_6950	14.04	5.34	74.97359999999999	H73FCCCXY	1728490870	88170.25	96098000	25054149	70839050	3549.861	48056761	3548.542
ccga_6953	15.14	4.95	74.94300000000001	HCNVVCCXY	2018698110	103157.5	97172448	27113738	69911285	3582.91	48597432	3581.65
ccga_6954	13.66	5.49	74.99340000000001	H7757CCXY	1707607724	88023.02	98445152	29824296	68437039	3559.383	49230612	3558.144
ccga_6961	9.94	7.55	75.047	H77CTCCXY	2085183648	107326.3	108125100	35378356	72526586	3892.56	54073892	3891.162
ccga_697	15.79	4.75	75.0025	H5W5KCCXY	2059685384	103078.4	112804978	35736352	76885094	4108.279	56415394	4106.857
ccga_6979	13.38	5.61	75.0618	HFY37CCXY	1807657144	90517.73	125359322	43030198	82082847	4440.796	62694179	4438.777
ccga_698	14.68	5.11	75.01480000000001	HK777ALXX	2764727218	140269.2	128179550	43165255	84794253	4627.698	64106234	4625.825
ccga_699	13.53	5.54	74.9562	H77T3CCXY	2940439120	153118.5	99916184	30876427	68905441	3612.338	49971270	3610.955
ccga_6995	13.12	5.72	75.04639999999999	HCMMNCCXY	2026245104	98545.9	108680434	33466263	74902001	3966.377	54348360	3964.736
ccga_6999	12.83	5.85	75.0555	H777JCCXY	1937842496	94676.31	114390576	38110398	76060527	4049.168	57209901	4047.321
ccga_7001	13.76	5.45	74.992	HCYFGCCXY	2042787662	98030.44	117736316	40267329	77266166	4215.633	58880450	4214.179
ccga_7038	10.09	7.43	74.9687	H77F3CCXY	2094005884	108971.8	162466662	47201231	114795389	5904.477	81247803	5901.673
ccga_7042	16.74	4.48	74.9952	HCLNGCCXY	1975158558	98062.52	110188358	38373963	71632845	3935.71	55105679	3934.245
ccga_7047	14.83	5.06	75.0398	HCN3HCCXY	2022269274	106675.6	105504318	35315726	70019974	3758.746	52763070	3757.142
ccga_7049	15.12	4.96	74.9952	HG23KCCXY	1906212328	86945.68	135192542	55654795	78973671	4701.808	67607261	4699.921
ccga_705	12.9	5.81	74.949	H5YMMCCXY	2654405876	136106	138191896	48851958	89050209	4914.234	69113298	4912.091
ccga_7055	15.02	4.99	74.9498	HCNGHCCXY	1702525314	86043.05	95386424	27797717	67435786	3534.038	47704605	3532.805
ccga_7056	14.57	5.15	75.03550000000001	H733KCCXY	1977026110	99211.28	112197180	37126644	74852135	4047.227	56112371	4045.687
ccga_706	16.64	4.51	75.0464	HL2CFALXX	2585141760	128115.2	115432618	45605198	69608871	4022.131	57731607	4020.413
ccga_7061	15.54	4.83	75.0582	H5WKNCCXY	2133757820	106075.3	110655996	34429231	76062009	4038.764	55342711	4037.27
ccga_7067	13.89	5.4	75.00600000000001	H5Y2TCCXY	1743143438	89628.28	93330708	30404422	62776200	3283.593	46673838	3282.391
ccga_7069	13.97	5.37	75.0189	H5Y2TCCXY	2298090320	121216	100253948	32643260	67441799	3524.396	50139006	3523.003
ccga_707	14.8	5.07	75.036	HL32GALXX	2007075382	101107.2	104405920	33334082	70882633	3747.803	52213605	3746.39
ccga_7082	17.22	4.36	75.0792	HFY7YCCXY	1771438712	86582.24	131216640	55739148	75158830	4523.207	65619709	4521.429
ccga_7083	14.96	5.01	74.9496	H5WKNCCXY	2056615208	102322.9	103614860	31961411	71491460	3722.054	51819189	3720.665
ccga_7084	15.68	4.78	74.9504	H77FJCCXY	2085093216	107870.2	106780838	32627313	73900345	3815.615	53399862	3812.004
ccga_71	11.48	6.53	74.96440000000001	H3WTNCCXY	2549401586	131145.5	114553944	32270568	82086763	4211.309	57287627	4209.783
ccga_7100	16.6	4.52	75.032	HCNGLCCXY	1914984050	100757.4	103857240	34950200	68695777	3774.64	51937167	3773.3
ccga_7109	18.7	4.01	74.987	HG235CCXY	2017402174	104248.9	126195442	47264145	78624983	4410.12	63109322	4408.422
ccga_711	14	5.36	75.04	H3YFGCCXY	2722113350	143949.3	89764872	20558363	69070251	3383.613	44890509	3382.314
ccga_712	12.62	5.94	74.9628	H3YLGCCXY	1911201756	95360.09	116379398	39870872	76259345	4132.54	58202731	4130.804
ccga_7127	16.77	4.47	74.9619	H5WVFCCXY	2160355364	109483.6	102498088	33729773	68534442	3821.192	51260655	3819.773
ccga_7135	13.24	5.66	74.9384	H5W5KCCXY	2019014428	99700.84	109192998	33960806	75044955	3946.779	54610770	3945.337
ccga_7141	13.7	5.47	74.939	H77K2CCXY	2059075364	105443.6	113028020	34599190	78212106	4110.98	56527197	4109.393
ccga_7142	15.1	4.97	75.047	HCNGCCCXY	2029477262	104293	105232580	34145606	70863398	3760.478	52630328	3758.882
ccga_716	16.09	4.66	74.9794	H5VVLCCXY	1977373400	101335.1	109452234	35944717	73263786	3916.156	54740668	3914.265
ccga_7167	13.33	5.63	75.0479	HCMTNCCXY	2060573512	102526.1	117422954	37433130	79804470	4267.43	58724255	4265.802
ccga_717	11.5	6.52	74.97999999999999	H2F77CCXY	1728708558	90556.53	107860178	31642754	75955545	3942.603	53940282	3941.032
ccga_719	7.7	9.74	74.998	H22NTCCXY	1697509818	88873.96	83001088	21098396	61749592	3088.647	41507950	3087.512
ccga_720	12.54	5.98	74.9892	H73YKCCXY	2052948638	107558.3	108736324	33093051	75475654	3931.021	54381759	3929.53
ccga_7201	12.67	5.92	75.0064	HG2NNCCXY	2079887236	99726.79	135755374	52842093	82587753	4696.775	67891136	4695.068
ccga_7208	11.09	6.76	74.9684	HCNVJCCXY	2038205738	102841.2	115978906	32968242	82849815	4231.88	58002087	4230.482
ccga_721	17.11	4.38	74.9418	HKLVGALXX	1894546916	93932.88	99642976	31917335	67525767	3610.846	49831274	3609.391
ccga_7211	17.62	4.26	75.0612	HCNWNCCXY	2049053758	107225.2	108736120	35524942	72983842	3953.723	54380546	3952.029
ccga_7214	15.14	4.95	74.94300000000001	H733KCCXY	2048829136	102861.2	102130602	32216734	69725383	3702.06	51078112	3700.651
ccga_7215	13.83	5.42	74.9586	H73FCCCXY	1667188940	84744.97	85670596	21807497	63689952	3132.383	42843217	3131.169
ccga_722	18.56	4.04	74.9824	H3YNNCCXY	2799830768	144816.3	97679588	35414220	62086672	3444.85	48849989	3443.479
ccga_724	15.18	4.94	74.98920000000001	H3TWNCCXY	2651969764	137960	112423218	35758482	76445543	4015.081	56222066	4013.263
ccga_725	14.66	5.12	75.0592	H3WJHCCXY	2036800700	104386.5	108727576	33545736	74953586	3923.084	54375584	3921.593
ccga_7250	13.63	5.5	74.965	H5W3FCCXY	1939718110	101314.3	90415044	23084492	67157985	3277.911	45217295	3276.545
ccga_727	13.22	5.67	74.9574	H55VFCCXY	1938595516	99705.6	92213086	24835965	67240391	3365.913	46116536	3364.744
ccga_729	14.77	5.08	75.0316	HKLMGALXX	2185292624	106250	116265874	40079181	75987456	4139.833	58145810	4137.907
ccga_7292	12.26	6.12	75.0312	H77C3CCXY	1809435980	89989.63	105175674	31782026	73213302	3645.897	52600143	3644.471
ccga_73	16.35	4.59	75.04650000000001	H2J37CCXY	2707919122	143038.5	102094286	29861525	72079388	3760.44	51057264	3759.025
ccga_7301	5.42	13.84	75.0128	H5WKLCCXY	1937285074	96756.28	107171436	32454636	74566006	3739.582	53599063	3737.948
ccga_731	12.53	5.99	75.0547	HKCGKALXX	2465284506	123757.5	129598718	44910091	84453909	4626.54	64813512	4624.487
ccga_7310	15.47	4.85	75.0295	HFY2TCCXY	1848315364	92826.33	129039980	51940234	76595635	4501.249	64529037	4499.182
ccga_733	14.68	5.11	75.01480000000001	HF7WJCCXY	1920206412	98239.46	105500724	36830314	68485994	3797.077	52759516	3795.768
ccga_7369	15.96	4.7	75.012	HCMYMCCXY	1728972786	88097.88	102810628	35425096	67228421	3686.114	51418068	3684.719
ccga_737	15.44	4.86	75.0384	H2J3FCCXY	1894414476	95404.14	110580910	36390515	73993395	4005.545	55300833	4004.151
ccga_7373	15.33	4.89	74.96369999999999	HF7WJCCXY	2163529842	114225.7	108655870	37626219	70835353	3902.883	54338760	3901.416
ccga_738	13.12	5.72	75.04639999999999	H22KGCCXY	2557569976	132364.5	109577608	37201562	72164017	3866.06	54799047	3864.492
ccga_7387	15.98	4.69	74.9462	HCNGHCCXY	2171348228	109435.7	90672726	26580096	63961685	3315.097	45347428	3313.865
ccga_7397	14.95	5.02	75.04899999999999	HFY3JCCXY	1988827926	99368.45	139894882	56783632	82651499	4900.544	69960688	4898.604
ccga_74	11.36	6.6	74.976	H2CWNCCXY	2624241754	135535.6	118239348	33082222	84950285	4351.308	59131590	4349.616
ccga_740	14.45	5.19	74.9955	H2HGNCCXY	2579676460	133369.1	107534908	31245933	76092372	3944.378	53780361	3942.835
ccga_743	20.19	3.71	74.9049	HCN2HCCXY	1931843862	95113.22	95425322	29573425	65650587	3462.39	47721664	3460.991
ccga_7454	12.77	5.87	74.9599	HF22YCCXY	1968553854	102516.2	90371520	22539614	67697306	3367.482	45193970	3366.397
ccga_746	14.15	5.3	74.995	H3TL3CCXY	2035495674	102481.6	113121720	39418834	73416667	4004.945	56571552	4003.429
ccga_7466	16.78	4.47	75.0066	HFWWGCCXY	1936263764	90484.15	123838034	53953185	69482603	4269.451	61931830	4267.608
